2.706538E-01 2.019136E+00 3.926190E-01 -7.436031E-01 1.423034E+00 8.504885E-01 -2.166689E-01 -1.562160E+00 -8.546838E-01 -1.325801E+00 -4.731809E-01 9.400258E-01 8.133605E-01 -1.161915E+00 2.444918E-01 1.316078E+00 1.328654E+00 1.226331E+00 8.628374E-01 1.050896E+00 -5.820824E-01 1.743123E+00 6.713860E-01 -2.988728E-01 -1.133933E-01 -5.358828E-01 8.861057E-01
-1.240166E+00 1.116575E+00 1.730936E+00 3.495115E-01 -9.605654E-01 -5.983562E-03 -4.029942E-01 -1.814033E+00 5.204846E-01 -1.325801E+00 -1.669898E-02 1.967492E-01 -9.149244E-01 8.606486E-01 7.244834E-01 -1.827343E+00 9.180089E-01 -8.154401E-01 -5.771998E-01 -7.406989E-02 6.676319E-01 -5.736825E-01 9.742439E-01 -7.735059E-02 -3.421549E-01 2.509933E-02 1.168758E+00
-1.379629E+00 -1.814121E+00 7.211823E-01 4.841069E-01 6.535130E-01 -5.983562E-03 6.610817E-01 -1.305341E+00 1.306709E-01 7.542607E-01 1.333434E+00 -7.104253E-01 -1.528201E+00 8.606486E-01 1.148707E+00 -8.504446E-01 -1.191754E+00 -8.154401E-01 -1.652493E+00 1.040223E+00 -1.412005E+00 -5.736825E-01 6.389285E-01 7.135358E-01 -3.035246E-01 3.606717E-02 2.385050E-01
-6.463279E-01 1.323674E-01 8.641489E-01 5.961579E-01 2.661386E-01 -1.054221E+00 -8.012117E-01 2.318540E-01 2.969945E-01 7.542607E-01 -1.739500E+00 8.174172E-01 -8.433649E-01 -1.161915E+00 -2.010648E+00 -1.442538E+00 -1.242239E+00 1.226331E+00 -1.368451E+00 -1.897233E-01 -1.710976E+00 -5.736825E-01 -8.005887E-01 -5.940362E-01 -3.775328E-01 -1.138450E-01 -1.300184E+00
-1.506520E+00 -1.514472E+00 6.611571E-01 -1.052649E+00 1.420702E+00 -5.983562E-03 3.290480E-01 4.261796E-01 1.709944E+00 -1.325801E+00 1.022099E+00 -2.249735E-01 -2.196771E-01 8.606486E-01 1.645988E+00 1.214392E+00 4.032241E-01 1.226331E+00 3.723617E-01 8.420814E-01 -1.047391E+00 -5.736825E-01 -1.002648E+00 8.182458E-01 -3.677515E-01 2.500980E-01 1.869993E-01
-1.447337E+00 -8.635715E-02 6.803292E-01 5.304276E-02 3.755668E-01 1.574625E+00 1.459079E-01 1.195234E+00 -8.098259E-01 7.542607E-01 -3.413747E-01 1.554287E+00 1.131334E+00 8.606486E-01 -4.906749E-01 2.022615E-01 -1.563439E+00 -8.154401E-01 2.739772E-01 -1.545307E+00 8.483121E-01 -5.736825E-01 -2.606058E-01 -2.412537E-01 -3.597700E-01 1.090040E-01 3.225398E-01
-7.826576E-01 -4.063365E-01 1.105926E+00 -1.350471E-01 -8.973993E-01 -5.983562E-03 1.921792E-01 -6.742985E-01 -1.505854E+00 7.542607E-01 2.520780E-01 1.231854E-01 -1.549466E-01 -1.161915E+00 1.844817E-01 5.485029E-01 8.537700E-01 -8.154401E-01 2.382400E-01 1.118733E+00 2.263035E-01 -5.736825E-01 6.065081E-01 -5.595781E-01 2.651762E-01 -4.884382E-01 -3.002864E-01
-1.539211E+00 -5.231534E-01 -5.228114E-01 1.075509E+00 2.936307E-01 -1.054221E+00 1.297142E+00 -9.695725E-01 -1.486581E+00 -1.325801E+00 1.775574E+00 -7.679178E-01 1.532611E-01 8.606486E-01 -6.501626E-01 -9.714402E-02 -1.625163E+00 -8.154401E-01 -4.397289E-01 -9.072254E-01 1.137440E+00 1.743123E+00 8.104349E-01 4.173757E-01 -3.403414E-01 -9.706184E-01 4.283721E-01
-1.292565E+00 -9.931067E-01 -2.560571E-01 -1.779911E-01 3.161978E-01 -1.054221E+00 -1.200322E+00 6.819835E-01 -1.583777E+00 7.542607E-01 -6.267316E-01 5.151813E-01 5.901525E-01 -1.161915E+00 -2.344961E-01 8.089719E-01 -3.410569E-01 -8.154401E-01 2.869658E-01 -7.068651E-01 -1.311387E+00 1.743123E+00 2.746061E-01 1.982983E-01 -3.074689E-01 -5.906921E-01 -1.118603E+00
1.781412E+00 1.293170E+00 -1.132492E+00 8.241320E-01 -1.373303E+00 1.574625E+00 5.673440E-01 -5.242010E-01 7.331541E-01 7.542607E-01 6.044103E-01 7.527392E-01 -8.897224E-02 8.606486E-01 -4.347329E-01 -2.257409E-01 3.795182E-01 -8.154401E-01 -7.337512E-01 1.158456E+00 1.502512E+00 -5.736825E-01 -6.055549E-01 -3.785999E-01 -3.388561E-01 8.876215E-01 7.874023E-01
-1.134711E+00 1.257473E+00 -4.198450E-01 -8.480544E-01 -1.568315E+00 -1.054221E+00 -1.443436E-01 -7.703578E-02 -7.011294E-01 7.542607E-01 -4.300980E-01 -5.902914E-01 1.070129E+00 8.606486E-01 9.695249E-04 6.452996E-01 1.115710E+00 -8.154401E-01 -2.784972E-01 3.403432E-01 3.066182E-01 -5.736825E-01 -3.844132E-01 -3.648419E-01 -3.098048E-01 -6.736897E-01 -9.578034E-01
6.506812E-03 4.272667E-01 1.498819E+00 1.416051E+00 1.445021E+00 -5.983562E-03 1.671288E+00 6.910939E-01 -2.173325E-01 7.542607E-01 1.336752E+00 1.035354E+00 -1.691036E+00 -1.161915E+00 -1.031148E+00 1.619906E+00 7.563888E-01 -8.154401E-01 -6.156464E-01 2.390327E-01 2.875284E-01 1.743123E+00 -1.329613E+00 -1.079236E+00 -3.398490E-01 1.993656E+00 8.945104E-01
-6.235354E-01 -1.225959E+00 -9.459539E-01 9.322585E-01 -1.483773E+00 2.201901E+00 1.751579E-01 -4.853817E-01 -1.369031E-01 -1.325801E+00 5.365978E-01 -8.863298E-01 1.384740E+00 8.606486E-01 8.406255E-01 -6.470361E-01 -5.147957E-01 1.226331E+00 5.403358E-01 -4.559896E-01 2.796744E-01 -5.736825E-01 -1.032538E-01 -2.874765E-01 -3.388425E-01 -2.321945E-01 -2.654421E-01
-1.701104E+00 -6.622260E-01 -1.168620E+00 7.485421E-01 1.661336E+00 8.504885E-01 3.724003E-02 -7.230152E-01 -4.932341E-01 7.542607E-01 1.384009E-01 -9.472563E-01 -2.172101E-03 -1.161915E+00 7.686911E-01 6.765804E-01 1.200094E+00 1.226331E+00 8.977249E-01 -1.495061E-01 -1.719358E-01 -5.736825E-01 -4.205162E-02 -2.673954E-01 -3.105980E-01 -7.058387E-01 -6.985023E-02
1.736188E+00 1.219826E+00 1.363424E+00 1.118071E+00 1.401268E+00 -1.054221E+00 1.079605E+00 1.437241E+00 -5.292373E-01 7.542607E-01 3.435561E-01 1.852050E+00 -1.156233E-01 -1.161915E+00 5.301453E-01 5.926000E-01 1.107736E+00 -8.154401E-01 1.494814E-01 7.795001E-01 -7.284618E-02 1.743123E+00 1.886249E+00 1.129698E+00 -4.536116E-01 1.811472E+00 6.076528E-01
-3.384059E-01 -7.937390E-01 1.478401E+00 -1.234764E+00 3.598434E-01 -5.983562E-03 1.541892E+00 -3.143291E-01 3.679143E-01 7.542607E-01 1.504619E+00 -2.041844E-01 -1.472079E+00 -1.161915E+00 2.476697E+00 -9.751941E-01 -1.083244E+00 -8.154401E-01 2.627377E+00 -1.203046E+00 1.593905E+00 1.743123E+00 1.865297E+00 2.302074E+00 -3.105488E-01 2.896770E-01 1.020148E+00
1.736028E+00 4.016767E-01 -1.369329E+00 -1.052910E+00 1.815913E-01 -5.983562E-03 1.073496E+00 2.531365E-01 1.030483E-01 7.542607E-01 -9.688103E-02 8.029585E-01 9.879836E-01 -1.161915E+00 4.908781E-01 3.823527E-01 1.593705E+00 1.226331E+00 9.679289E-01 1.676913E+00 -1.357886E+00 -5.736825E-01 -1.446834E-01 -4.065501E-01 3.355090E+00 1.311948E+00 4.137830E-01
-6.078542E-01 -1.447457E+00 1.467274E+00 -1.085183E+00 -3.841438E-01 -1.054221E+00 -8.582661E-01 -1.036478E+00 -7.265933E-02 7.542607E-01 -1.429882E+00 1.095785E-01 -8.469266E-01 8.606486E-01 -8.542770E-01 -1.215542E+00 1.129872E+00 -8.154401E-01 -1.514030E+00 -1.568549E-03 1.695995E+00 -5.736825E-01 -7.212502E-01 -4.371648E-01 -3.171271E-01 -3.388146E-01 -1.361176E+00
1.463356E-01 1.542192E+00 3.874259E-01 9.276111E-01 6.224951E-01 1.574625E+00 -4.553140E-01 1.479063E-01 -1.011882E+00 -1.325801E+00 1.518661E-01 -4.152162E-01 -1.441810E+00 -1.161915E+00 6.147299E-01 -2.027488E-01 -2.353460E-01 1.226331E+00 7.324249E-01 3.530504E-01 -1.503128E+00 -5.736825E-01 -3.071057E-01 -3.074344E-01 -2.185863E-01 -6.148553E-01 5.001311E-01
-1.792375E+00 5.881997E-01 -1.376927E+00 -5.195160E-02 -6.318339E-01 -5.983562E-03 -1.392239E+00 -6.015823E-01 5.246258E-01 -1.325801E+00 -9.559977E-01 -1.180927E+00 1.004447E+00 8.606486E-01 -8.620564E-01 -1.236404E+00 -1.396260E+00 -8.154401E-01 -1.160875E-01 -2.077684E-02 -3.394201E-01 -5.736825E-01 2.212880E-01 -3.165292E-01 -3.462878E-01 -6.006294E-01 -1.531037E+00
-6.380932E-01 -2.158474E+00 5.773241E-03 -2.896053E-01 1.549587E+00 -5.983562E-03 -1.426816E+00 -2.590863E-01 1.471333E+00 7.542607E-01 -1.169541E+00 2.971157E-01 -7.396176E-01 -1.161915E+00 -8.570282E-01 1.057410E-01 2.894084E-01 -8.154401E-01 -6.396118E-01 -1.931208E+00 6.176371E-01 -5.736825E-01 7.877256E-01 -4.238756E-01 2.756769E-01 -1.847720E-01 -7.838374E-01
-5.842980E-01 -7.342246E-01 -4.486803E-01 1.436249E+00 -9.726726E-01 -1.054221E+00 1.752059E-01 -6.797561E-01 1.125667E+00 7.542607E-01 4.319547E-01 -1.312147E+00 1.170678E+00 -1.161915E+00 9.602182E-01 1.644343E-01 -4.853905E-01 1.226331E+00 -1.501973E+00 -3.019899E-01 -1.642689E-02 -5.736825E-01 4.835601E-01 1.294089E-01 2.614371E-01 -4.683300E-02 6.260940E-02
1.479710E+00 1.121050E+00 1.318738E+00 6.709239E-01 1.007027E+00 -1.054221E+00 6.914667E-01 9.873924E-01 -5.452741E-01 7.542607E-01 -5.011025E-01 1.283692E+00 -1.717484E-01 -1.161915E+00 6.300490E-03 1.642231E+00 1.310682E+00 1.226331E+00 2.523598E-01 1.025101E+00 -1.014986E+00 -5.736825E-01 -1.433492E-02 -3.276777E-01 -1.619963E-01 -7.809095E-01 -1.783345E-03
-1.279611E+00 -1.072932E+00 9.541150E-01 6.545002E-01 1.572616E+00 8.504885E-01 6.581290E-01 -4.994753E-01 1.680170E+00 7.542607E-01 1.343128E+00 -2.213745E+00 4.523109E-01 -1.161915E+00 1.348802E+00 7.524428E-01 -4.566383E-01 1.226331E+00 1.988007E+00 1.389216E+00 -3.516549E-01 -5.736825E-01 -9.095518E-01 -2.159507E-01 -3.821883E-01 -7.951455E-01 1.956016E+00
1.785517E-01 -5.247267E-01 -1.614331E+00 -2.452173E-01 -1.191650E+00 -1.054221E+00 -1.076842E+00 -6.486552E-01 8.069708E-01 -1.325801E+00 -8.210981E-01 -7.244400E-01 -1.578770E-01 8.606486E-01 -1.006946E+00 -1.483945E+00 4.231360E-01 1.226331E+00 -1.469751E+00 5.138895E-01 -6.342441E-01 -5.736825E-01 2.812798E-01 -4.038802E-01 -3.520921E-01 -3.663363E-01 -1.178138E+00
1.566260E+00 1.147523E+00 -1.623771E+00 1.593845E-01 1.585054E+00 -5.983562E-03 4.479123E-01 1.683680E+00 -2.279199E-01 -1.325801E+00 4.034685E-01 1.867707E+00 1.430176E-01 8.606486E-01 6.153080E-01 1.157666E+00 1.504618E+00 1.226331E+00 7.722224E-01 -5.155106E-01 8.377915E-01 -5.736825E-01 5.315689E-01 1.865293E+00 -3.250840E-01 9.497493E-01 5.485930E-01
-6.950397E-01 -6.839823E-01 -9.053931E-01 -3.976667E-01 -1.287075E+00 -1.054221E+00 -4.681961E-01 1.638758E+00 9.852061E-01 7.542607E-01 -1.275625E+00 2.029920E+00 5.032842E-01 -1.161915E+00 -8.715162E-01 1.303895E+00 -7.862145E-01 1.226331E+00 -1.312027E+00 7.032434E-01 -6.676750E-01 -5.736825E-01 -1.647183E-01 -5.086612E-01 -4.040595E-01 5.444996E-01 3.596767E-01
7.412500E-01 1.867509E-01 -6.972411E-02 6.056597E-01 1.858961E-01 -1.054221E+00 6.767948E-01 9.486852E-01 -1.501338E+00 7.542607E-01 5.719733E-01 6.642908E-01 7.794414E-02 -1.161915E+00 9.716819E-01 4.495874E-01 1.500217E+00 1.226331E+00 -1.098764E+00 -1.958501E+00 1.273744E+00 -5.736825E-01 2.426637E+00 2.572098E+00 -3.659298E-01 1.138524E+00 5.801966E-01
1.892004E+00 1.755752E+00 -5.302492E-01 1.971648E-01 -3.016767E-01 -1.054221E+00 9.924727E-01 2.419613E+00 1.236365E+00 -1.325801E+00 -9.446388E-02 1.761120E+00 1.526364E+00 8.606486E-01 1.454382E-01 2.009831E+00 -1.169616E-01 1.226331E+00 -3.346775E-01 -8.605043E-01 1.497665E+00 -5.736825E-01 3.756912E+00 3.885271E+00 -3.270480E-01 -7.838829E-01 9.745668E-01
-1.229275E-01 -4.811594E-01 -5.506030E-01 -1.819528E+00 1.185052E+00 -5.983562E-03 -1.169091E+00 -1.078854E+00 -1.553429E+00 7.542607E-01 -8.937995E-01 2.192255E+00 1.891694E-01 -1.161915E+00 -4.438405E-01 -7.472818E-01 1.076976E+00 1.226331E+00 2.427253E-01 -1.648516E+00 1.032545E-02 -5.736825E-01 -4.317423E-02 -2.302888E-01 -3.062134E-01 -8.524410E-01 3.707118E-01
-1.989016E-01 2.254713E-01 6.578543E-01 -8.009150E-02 -2.420904E-02 8.504885E-01 1.533297E+00 -7.163495E-01 -1.067325E+00 7.542607E-01 1.836934E+00 -1.448000E+00 8.014899E-01 -1.161915E+00 1.964370E+00 6.919234E-01 8.434798E-01 1.226331E+00 1.156739E+00 -2.997215E-01 -7.068900E-01 -5.736825E-01 7.929308E-01 1.508552E+00 -3.170615E-01 1.001913E+00 1.334176E+00
8.490471E-01 2.777053E-01 -1.504873E+00 -1.682843E+00 -3.161591E-01 -5.983562E-03 -1.323918E-01 6.015654E-01 -9.755635E-01 7.542607E-01 -1.401026E-01 2.142327E+00 3.844642E-01 -1.161915E+00 7.395494E-02 1.340475E+00 4.886691E-01 1.226331E+00 3.314074E-01 2.114289E+00 1.140655E+00 -5.736825E-01 9.133007E-02 -6.747373E-01 -3.378003E-01 -6.278651E-01 -4.402830E-02
-1.565037E-01 -3.398340E-01 -1.555028E+00 -5.481728E-01 -4.778023E-01 -5.983562E-03 8.936018E-01 3.239918E-01 6.611014E-01 -1.325801E+00 1.121145E+00 -2.725576E-01 -9.724631E-01 8.606486E-01 7.933850E-01 -1.216469E+00 -1.234089E+00 -8.154401E-01 -9.668434E-02 -4.216845E-01 2.741560E-01 1.743123E+00 7.302448E-01 2.464957E-01 -3.391078E-01 -7.779927E-01 2.320073E-01
-1.505640E+00 8.710823E-01 -3.182592E-01 7.696739E-01 -8.413178E-01 -1.054221E+00 -7.124748E-01 7.814018E-02 -1.380040E+00 7.542607E-01 -8.279205E-01 1.137985E+00 7.366844E-01 -1.161915E+00 -6.350630E-01 1.623319E+00 1.390687E+00 -8.154401E-01 1.260512E-02 4.020649E-01 2.911334E-01 1.743123E+00 -3.056709E-01 -8.209465E-01 -3.339874E-01 -6.923808E-01 -7.131745E-01
-4.139591E-01 1.928336E-01 -1.270369E+00 -4.327715E-01 -9.546606E-01 -1.054221E+00 -1.080018E+00 8.116636E-01 -2.191760E-02 7.542607E-01 -1.282188E+00 2.341560E-01 9.440797E-01 8.606486E-01 -1.355318E+00 1.328398E+00 -1.427208E+00 -8.154401E-01 -6.810390E-01 1.434895E+00 8.430021E-01 -5.736825E-01 -7.130023E-01 -6.941137E-01 -3.446029E-01 -6.473760E-01 -1.536487E+00
1.469639E+00 5.085062E-01 1.473152E+00 6.704612E-01 1.179759E+00 -5.983562E-03 1.432551E+00 9.723141E-01 -5.671511E-01 7.542607E-01 -1.288972E+00 1.107513E+00 1.049542E+00 8.606486E-01 -6.859469E-01 7.864584E-02 7.867684E-01 -8.154401E-01 -6.578626E-01 1.991888E+00 1.164706E+00 -5.736825E-01 7.170858E-01 -5.913918E-01 -3.353058E-01 1.783362E+00 3.923783E-01
-1.489754E+00 1.963352E-01 -4.735512E-01 -8.956902E-02 9.476208E-01 -1.054221E+00 -1.210124E+00 -1.236863E+00 -4.234775E-01 -1.325801E+00 -8.605802E-01 -1.569437E+00 1.681652E+00 8.606486E-01 -3.994992E-01 -6.747507E-01 7.990988E-01 1.226331E+00 -3.247385E-01 -2.000389E-01 -8.592066E-01 -5.736825E-01 -3.470678E-01 -3.997903E-01 -3.337795E-01 -6.448223E-01 -1.433526E+00
-1.497713E+00 -1.239233E+00 -1.371617E+00 -2.168239E-01 -9.132446E-01 -1.054221E+00 -1.096312E-01 -2.493449E+00 1.566782E+00 -1.325801E+00 -1.974584E-01 -2.930032E-01 1.909397E-01 8.606486E-01 -5.810382E-01 1.548859E-01 -4.079113E-01 1.226331E+00 -2.903666E-01 3.258257E-01 6.015640E-01 -5.736825E-01 2.605452E+00 2.903316E+00 -3.173897E-01 -4.565322E-01 2.352002E-01
-1.283000E+00 -1.232572E+00 1.705577E+00 9.938665E-01 1.008703E+00 1.574625E+00 -8.231794E-01 -1.016738E+00 -6.979871E-01 -1.325801E+00 -6.144133E-01 -1.620839E+00 -8.385075E-01 -1.161915E+00 1.355913E-01 -1.756615E-01 -4.381409E-01 1.226331E+00 3.741584E-01 -1.389984E+00 1.330962E+00 -5.736825E-01 5.325272E-01 -4.021454E-01 -3.454180E-01 -7.558958E-03 -6.783103E-01
1.855608E+00 -7.738032E-01 -6.193993E-01 -9.460570E-02 -9.107360E-01 -1.054221E+00 1.023170E+00 3.868455E-01 1.065864E+00 -1.325801E+00 -2.688365E-01 3.112935E-01 -1.199597E+00 -1.161915E+00 -6.963994E-02 -2.631771E-01 7.962258E-01 1.226331E+00 -1.011498E+00 -1.065893E-01 6.967329E-02 1.743123E+00 2.225142E+00 1.681443E+00 -4.053451E-01 2.816559E-01 3.910699E-01
2.442865E+00 3.172810E-01 -2.269405E-01 7.444060E-01 -7.885218E-02 -1.054221E+00 1.761461E+00 4.617479E-01 1.487314E+00 7.542607E-01 -5.220175E-01 3.594848E-01 -5.389946E-01 8.606486E-01 -1.146357E+00 1.290673E+00 1.239302E+00 -8.154401E-01 -1.299470E+00 4.084204E-01 1.116462E-02 -5.736825E-01 -5.852594E-01 -7.571208E-01 -2.069341E-01 2.339300E+00 7.914521E-01
1.059672E+00 1.730566E+00 -1.349368E+00 5.141464E-01 -1.462509E+00 -5.983562E-03 1.107016E+00 1.156968E+00 4.855123E-01 7.542607E-01 9.734562E-01 9.841332E-01 -1.247807E+00 8.606486E-01 -9.919576E-02 9.152861E-01 4.571199E-02 -8.154401E-01 -6.449504E-01 -6.661337E-01 -8.805731E-01 -5.736825E-01 -9.223800E-01 2.121917E-01 -3.606507E-01 1.408737E+00 4.391624E-01
5.939496E-01 -4.005481E-01 -1.421011E+00 -1.289016E-02 -1.657752E+00 -1.054221E+00 -7.573084E-01 1.572337E-01 -6.086435E-04 -1.325801E+00 -7.303616E-01 8.094952E-01 2.560341E-01 -1.161915E+00 -2.309962E-01 -1.005557E-01 9.476494E-01 1.226331E+00 -6.404606E-01 4.331394E-01 -1.294525E+00 1.743123E+00 -2.961283E-01 -3.018549E-01 -3.538646E-01 -8.998509E-01 -7.416999E-01
3.155611E-01 -3.795753E-01 6.797999E-01 -2.963326E+00 1.563238E-01 -1.054221E+00 -7.892048E-01 6.167725E-01 -4.689958E-01 -1.325801E+00 -9.383435E-01 -4.913570E-01 -1.684580E+00 8.606486E-01 -1.135120E+00 1.284919E+00 1.178460E+00 1.226331E+00 -1.195390E+00 8.306330E-01 -1.240280E+00 -5.736825E-01 -4.883026E-01 -5.649300E-01 -4.099786E-01 -7.022514E-01 -1.209168E+00
5.689408E-01 -6.504599E-01 1.405952E-01 7.206794E-02 -4.430783E-01 -5.983562E-03 -3.431932E-01 7.154086E-01 -1.312794E+00 -1.325801E+00 -9.928407E-01 -5.588220E-01 7.310275E-01 8.606486E-01 -7.664336E-01 -1.237087E+00 1.342694E+00 1.226331E+00 -5.745950E-01 -1.731628E+00 8.634753E-01 -5.736825E-01 -6.222064E-01 -1.290989E+00 -1.422668E-01 -3.825083E-01 -3.465495E-01
6.105401E-01 2.270722E-01 9.659472E-02 4.531077E-01 1.252497E-01 -1.054221E+00 6.842002E-01 -1.417427E+00 -1.565535E+00 -1.325801E+00 1.020226E+00 -6.667385E-01 2.044759E-01 8.606486E-01 7.113659E-01 -1.331840E+00 -1.201040E+00 1.226331E+00 -1.400374E-02 -1.037058E+00 1.357881E+00 -5.736825E-01 2.790923E-01 -2.871939E-01 -3.584297E-01 -6.327242E-01 3.534680E-01
1.294890E+00 -7.064538E-01 -1.247040E-01 1.010743E+00 -3.029525E-01 -1.054221E+00 1.031102E+00 4.750113E-01 1.446332E+00 7.542607E-01 -1.708730E+00 5.049139E-01 -2.583526E-01 -1.161915E+00 -1.307364E+00 -7.702106E-01 -1.010535E+00 1.226331E+00 -1.553363E+00 4.161588E-01 -1.213791E+00 -5.736825E-01 -1.258606E+00 -1.865279E+00 -1.875492E-01 1.807754E+00 1.843003E-01
1.189257E+00 -8.377786E-01 1.166547E+00 1.924386E+00 1.172355E+00 8.504885E-01 1.928353E+00 -9.920154E-01 -3.456270E-01 -1.325801E+00 1.579970E+00 1.883935E-01 1.527429E+00 -1.161915E+00 1.812278E+00 1.117583E-01 -7.166542E-01 1.226331E+00 2.008623E+00 -1.817985E-01 -1.297884E+00 1.743123E+00 2.450465E+00 2.469290E+00 -5.487416E-01 1.523409E+00 1.631566E+00
-5.887455E-01 -1.869498E+00 -9.253041E-01 2.533916E-01 -8.389361E-01 1.574625E+00 -1.695129E+00 -1.852151E+00 4.594967E-01 -1.325801E+00 -1.280866E+00 -1.091818E+00 -1.416828E+00 8.606486E-01 -7.626782E-01 6.582784E-01 -6.827398E-01 1.226331E+00 -7.894209E-02 -2.035345E+00 1.171566E+00 -5.736825E-01 4.592078E-01 -4.083198E-01 -3.496249E-01 -1.207379E+00 -7.537291E-01
9.292457E-01 -7.355984E-01 -1.230636E-01 8.543846E-01 1.723631E-01 8.504885E-01 1.887979E-02 1.427413E+00 -1.387708E+00 7.542607E-01 2.061382E-01 8.337288E-01 -1.565086E+00 8.606486E-01 -1.150681E+00 -8.395787E-01 7.517235E-01 -8.154401E-01 -5.813363E-01 1.295850E+00 2.402647E-01 -5.736825E-01 -1.042561E+00 -5.219491E-01 -2.400609E-01 1.897247E+00 6.419644E-01
-7.334601E-01 -1.577834E+00 -1.654022E-01 -3.122613E-01 1.683632E+00 8.504885E-01 -4.915758E-01 -1.007094E+00 6.891451E-01 7.542607E-01 -1.087389E+00 2.500547E-01 -1.060740E+00 -1.161915E+00 -1.082250E+00 -8.743704E-01 -1.132737E+00 1.226331E+00 -2.854225E-01 -1.937679E-01 -1.390319E+00 -5.736825E-01 -4.053512E-01 -4.448128E-01 7.155465E-02 -1.208195E+00 -1.194590E+00
